title,genre,director,writer,stars,IMDb rating,IMDb description,duration,content rating,year,month
"""Futurama"" The Inhuman Torch (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']",['Frank Marino'],"['Matt Groening', 'David X. Cohen', 'Dan Vebber']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7578947368421053,"Bender accidentally becomes a firefighting hero, and loves it so much that he becomes a full-time firefighter. And he has plenty of opportunities to display his heroism, because fires mysteriously start everywhere he goes.",0.20952380952380953,1,2013,7
"""Star Trek: Deep Space Nine"" Looking for Par'Mach in All the Wrong Places (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Andrew Robinson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7999999999999999,"While Worf helps Quark to pursue his former wife Grilka, O&apos;Brien and Kira grow uncomfortably close to each other.",0.4380952380952381,0,1996,10
"""Star Trek: Deep Space Nine"" Little Green Men (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.8842105263157896,"Quark and Rom take Nog to Earth and Starfleet Academy, but a malfunction with the ship takes the crew back in time, to Roswell, New Mexico in 1947.",0.42857142857142855,0,1995,11
"""Star Trek: Deep Space Nine"" The Abandoned (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Avery Brooks'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7263157894736842,"Odo tries to change the nature of a rapidly maturing infant Quark finds, while Sisko tries to break his son&apos;s relationship with a 20 year old Dabo girl.",0.4380952380952381,0,1994,10
"""Star Trek: The Next Generation"" Transfigurations (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Tom Benko'],"['Gene Roddenberry', 'René Echevarria', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7263157894736842,"The Enterprise finds a deserted planet where a ship has crashed, and, with it, the lone survivor with no memory, but extraordinary healing powers.",0.4380952380952381,0,1995,8
"""Star Trek"" Where No Man Has Gone Before (TV Episode 1966) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['James Goldstone'],"['Samuel A. Peeples', 'Gene Roddenberry']","['William Shatner', 'Leonard Nimoy', 'Gary Lockwood']",0.8105263157894737,The flight recorder of the 200-year-old U.S.S. Valiant relays a tale of terror--a magnetic storm at the edge of the galaxy.,0.47619047619047616,0,1966,9
"""Futurama"" The Tip of the Zoidberg (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']","['Raymie Muzquiz', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Ken Keeler']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8105263157894737,"The Professor consistently refuses to fire Zoidberg, despite his complete incompetence in medicine. The reason for such devotion is finally revealed.",0.20952380952380953,1,2011,8
"""Star Trek: Voyager"" Future's End, Part II (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.8526315789473684,"As the Voyager crew pit their 24th century technology against Starling&apos;s stolen 29th century technology, Chakotay and Torres fall into the hands of paranoid white supremacists.",0.4380952380952381,0,1996,11
"""Star Trek: Deep Space Nine"" The Search, Part I (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Kim Friedman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.8736842105263158,"Instead of waiting for the Jem&apos;Hadar to attack, Sisko wants to try a different tactic; he wants to take a new class starship to try to find the Founders.",0.4380952380952381,0,1996,7
"""The Twilight Zone"" The Shelter (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Lamont Johnson'],['Rod Serling'],"['Larry Gates', 'Joseph Bernard', 'Jack Albertson']",0.9052631578947368,"A dinner party for Bill Stockton&apos;s birthday is interrupted by a bulletin warning of an impending nuclear attack. As the neighbors scramble to prepare, they turn against the Stockton&apos;s, the only family that installed a bomb shelter.",0.23809523809523808,0,1961,9
"""Star Trek: The Next Generation"" Justice (TV Episode 1987) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Worley Thorne', 'John D.F. Black']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.631578947368421,"On an alien planet, young Wesley Crusher commits a transgression - small by our standards but mandatorily punishable by death in theirs.",0.4380952380952381,0,1992,7
"""Star Trek: The Next Generation"" Sins of the Father (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Ronald D. Moore', 'W. Reed Moran']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.863157894736842,"A Klingon commander comes aboard the Enterprise in an officer exchange program initiated by Starfleet, much to the chagrin of the crew.",0.42857142857142855,0,1995,6
"""Star Trek: The Next Generation"" A Matter of Time (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Paul Lynch'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7578947368421053,"Reaching Penthara IV after an asteroid wreaks havoc of catastrophic proportions, the Enterprise crew deals with trying to save the planet as well as deal with someone who claims to be a historian from the future.",0.42857142857142855,0,1991,11
"""Futurama"" Hell Is Other Robots (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Gregg Vanzo', 'Rich Moore']","['Matt Groening', 'David X. Cohen', 'Eric Kaplan']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8421052631578947,"Bender joins a robot church after fighting an addiction to electricity, but reverts to his pre-addictive behavior of cigars, booze and robot hookers, leading to a musical confrontation with the Robot Devil.",0.21904761904761905,1,1999,5
"""The Twilight Zone"" Sounds and Silences (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard Donner'],['Rod Serling'],"['John McGiver', 'Michael Fox', 'Renee Aubry']",0.6,"Retired Navy man and current model ship manufacturing company owner Roswell Flemington enjoys loud noises, is an annoyance to others, drives his wife to leave him, and is suitably punished with a full dose of irony.",0.23809523809523808,0,1964,4
"""Star Trek: Enterprise"" Hatchery (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Grossman'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.6947368421052631,Captain Archer orders the crew of Enterprise to save a Xindi-Insectoid hatchery.,0.4095238095238095,0,2004,9
"""Star Trek: Deep Space Nine"" Nor the Battle to the Strong (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Kim Friedman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7894736842105263,"Jake, reporting from the front lines, sees what war truly is.",0.4380952380952381,0,1996,10
"""Star Trek: Enterprise"" Twilight (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Duncan McNeill'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.9052631578947368,"His memory crippled, Archer awakens years in the future, after the Xindi have reduced Earth to a cinder and the remnants of humanity have settled on a distant planet. Now, Archer learns that he may be the key to undoing this tragedy.",0.4095238095238095,0,2004,7
"""Star Trek: Enterprise"" Canamar (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7157894736842105,"Archer and Trip are accused of smuggling and sent to the penal colony Canamar. While Enterprise manages to negotiate their release, a mutiny breaks out on the prison ship.",0.4095238095238095,0,2004,3
"""Star Trek: Voyager"" The Voyager Conspiracy (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Terry Windell'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7789473684210527,"Modifying her alcove to process several months of gathered data at a time turns Seven into a rampant conspiracy theorist. Meanwhile, Janeway deals with an alien scientist developing catapult technology.",0.41904761904761906,0,1999,11
"""Star Trek: Deep Space Nine"" The Forsaken (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7263157894736842,"Lwaxana Troi comes for a political visit and instead hounds Odo for romantic attention. Meanwhile, an alien probe wreaks havoc with the station&apos;s computer, leaving Odo and Lwaxana trapped together.",0.4380952380952381,0,1995,12
"""Star Trek"" The Cage (TV Episode 1966) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Robert Butler'],['Gene Roddenberry'],"['Jeffrey Hunter', 'Susan Oliver', 'Leonard Nimoy']",0.7999999999999999,Capt. Pike is held prisoner and tested by aliens who have the power to project incredibly lifelike illusions.,0.6,0,1988,10
"""Star Trek: Voyager"" In the Flesh (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.8210526315789474,"The Voyager crew discovers Species 8472 training to pose as human beings in a recreation of Starfleet Headquarters, a prelude to infiltration.",0.4380952380952381,0,1998,11
"""Star Trek: Deep Space Nine"" Trials and Tribble-ations (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan West'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.9789473684210527,Sisko tells two men from Temporal Investigations how he and his crew went back in time to when Captain James Kirk of the first Starship Enterprise exposed a Klingon spy with the help of Tribbles.,0.42857142857142855,0,1996,11
"""Star Trek: The Next Generation"" The Next Phase (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Ronald D. Moore', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8736842105263158,"A transporter malfunction, combined with a Romulan ship under stress and a damaged cloaking device, creates the illusion that Ensign Ro and Geordi are dead, but Geordi doesn&apos;t believe it to be so, and he acts accordingly.",0.4380952380952381,0,1992,5
"""Star Trek: Deep Space Nine"" The Alternate (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7052631578947368,Odo and his mentor Dr. Mora Pol discover a lifeform similar to Odo on a Gamma Quadrant planet.,0.42857142857142855,0,1996,4
"""Star Trek: Enterprise"" These Are the Voyages... (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.5578947368421052,"In 2370, Commander William T. Riker is trying to clear his mind and relives the last mission of the first Enterprise on the holodeck.",0.4095238095238095,0,2005,11
"""Star Trek: Deep Space Nine"" Heart of Stone (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7684210526315789,"After chasing a fugitive into a cave, Kira gets stuck and is slowly encapsulated by a growing crystal stone while Odo tries to figure out how to free her.",0.4380952380952381,0,1995,2
"""The Twilight Zone"" The Man in the Bottle (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Don Medford'],['Rod Serling'],"['Luther Adler', 'Vivi Janiss', 'Joseph Ruskin']",0.7789473684210527,"A luckless couple stumbles upon fortune when a genie materializes from a bottle in their antique shop. The genie grants them four wishes but warns them, prophetically, to be careful what you wish for.",0.23809523809523808,0,1960,10
"""Star Trek: Voyager"" Year of Hell, Part II (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.9052631578947368,"A year after Voyager encounters the Krenim time ship, a badly damaged Voyager with a skeleton crew leads an armada of interplanetary ships against them.",0.4380952380952381,0,1997,11
"""The Twilight Zone"" Four O'Clock (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['Lamont Johnson'],"['Rod Serling', 'Price Day']","['Theodore Bikel', 'Phyllis Love', 'Linden Chiles']",0.6736842105263158,"Obsessed Oliver Crangle wants to expose vice in the world, investigating people that he sees as evil, and then attempting to ruin their lives. His plan is to punish them all by an unspecified means at 4:00 this afternoon.",0.23809523809523808,0,1962,4
"""Futurama"" Leela and the Genestalk (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']",['Lance Kramer'],"['Matt Groening', 'David X. Cohen', 'Eric Horsted']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7368421052631579,"After a rare condition causes Leela to grow tentacles, she stumbles upon a secret genetic engineering facility.",0.20952380952380953,1,2013,8
"""Star Trek: The Next Generation"" Half a Life (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Peter Allan Fields', 'Ted Roberts']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7684210526315789,Counselor Troi&apos;s mother visits the Enterprise and becomes infatuated with a man whose culture forces him into a suicidal ritual called &quot;The Resolution.&quot;,0.4380952380952381,0,1991,5
"""Star Trek: Voyager"" Non Sequitur (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7052631578947368,Harry Kim wakes up in San Francisco having never been assigned to Voyager which Starfleet considers lost.,0.42857142857142855,0,1995,9
"""Star Trek: Voyager"" Ex Post Facto (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6947368421052631,Tuvok plays detective when Paris is wrongfully convicted by an alien race of murder.,0.4380952380952381,0,1995,2
"""Star Trek"" This Side of Paradise (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Ralph Senensky'],"['D.C. Fontana', 'Jerry Sohl', 'Gene Roddenberry']","['William Shatner', 'Leonard Nimoy', 'Jill Ireland']",0.8210526315789474,"The Enterprise investigates a planet whose colonists should be dead, but are not.",0.47619047619047616,0,1967,3
"""Star Trek: The Next Generation"" Home Soil (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Corey Allen'],"['Gene Roddenberry', 'Robert Sabaroff', 'Karl Geurs']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7157894736842105,"On Velara III, Geordi and Data discover a microscopic life form responsible for the death of an engineer stationed on the base.",0.4380952380952381,0,1992,7
"""Futurama"" A Farewell to Arms (TV Episode 2012) - IMDb","['Animation', 'Adventure', 'Comedy']","['Raymie Muzquiz', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Josh Weinstein']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7894736842105263,Earth gets evacuated after a prediction of the end of the planet.,0.20952380952380953,1,2012,6
"""Futurama"" Naturama (TV Episode 2012) - IMDb","['Animation', 'Adventure', 'Comedy']",['Crystal Chesney'],"['Matt Groening', 'David X. Cohen', 'Eric Rogers']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7578947368421053,A humorous mockumentary about nature.,0.20952380952380953,1,2012,8
"""Star Trek: The Next Generation"" Cause and Effect (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Brannon Braga', 'René Echevarria']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.9368421052631579,The Enterprise gets caught in a time loop which always has one result: total destruction of the ship itself.,0.4380952380952381,0,1992,3
"""Star Trek: Voyager"" Revulsion (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Kenneth Biller'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7684210526315789,"Amidst promotions, added duties and shifts in relationships, Voyager responds to a distress call from a hologram, one who proves himself dangerously unsafe to be around.",0.4380952380952381,0,1997,10
"""Star Trek: The Next Generation"" The Ensigns of Command (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Melinda M. Snodgrass']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7789473684210527,"After 111 years of silence, an extremely litigious alien race asserts its agreed upon right to wipe out a Federation colony in its territory.",0.42857142857142855,0,1989,9
"""Star Trek: Voyager"" Inside Man (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7684210526315789,Direct from Starfleet a hologram of Barclay arrives with instructions to get Voyager home within three days. The Doctor suspects that there is something wrong with the hologram.,0.41904761904761906,0,2000,11
"""Star Trek: Voyager"" The Raven (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7894736842105263,"PTSD strikes Seven of Nine, causing frightening visions and prompting her, under a panic attack, to seek the Borg Collective where no Borg exist.",0.4380952380952381,0,1997,10
"""Star Trek: The Next Generation"" Time's Arrow, Part II (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Jeri Taylor', 'Joe Menosky']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.863157894736842,"Captain Picard and crew follow Data back to the late 1800s to get him back, only to find the suspected alien visitors killing people of that time.",0.42857142857142855,0,1992,9
"""Star Trek"" Assignment: Earth (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Marc Daniels'],"['Gene Roddenberry', 'Art Wallace']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7894736842105263,"While back in time observing Earth in 1968, the Enterprise crew encounters the mysterious Gary Seven who has his own agenda on the planet.",0.47619047619047616,0,1968,3
"""Star Trek: The Next Generation"" Brothers (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Rick Berman', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8105263157894737,"After an accident aboard the Enterprise leaves one of its children in grave danger, Data commandeers the Enterprise, driven to take the ship to an unknown origin, where an interesting figure awaits.",0.4380952380952381,0,1990,10
"""Futurama"" Ghost in the Machines (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']","['Ray Claffey', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Patric M. Verrone']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7894736842105263,"Fry believes that a human life is more important than a robot life, so Bender decides to kill himself again, only this time he really follows through. But instead of dying he turns into a ghost that haunts Fry.",0.20952380952380953,1,2011,6
"""Futurama"" My Three Suns (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Jeffrey Lynch', 'Kevin O&apos;Brien', 'Rich Moore']","['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8105263157894737,Delivery Boy Philip J. Fry is promoted to Emperor after accidentally drinking his fluid-based predecessor.,0.21904761904761905,0,1999,5
"""Star Trek: Deep Space Nine"" Explorers (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7578947368421053,"Sisko rebuilds an ancient Bajoran space vessel from the blueprints, and he and Jake take the ship on a trip, attempting to prove that the ancient Bajorans went beyond their solar system without warp drive.",0.4380952380952381,0,1995,5
"""Futurama"" Murder on the Planet Express (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']",['Frank Marino'],"['Matt Groening', 'David X. Cohen', 'Lew Morton']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8947368421052632,The crew get trapped aboard the Planet Express ship with a horrific alien creature.,0.20952380952380953,1,2013,8
"""The Twilight Zone"" A Piano in the House (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['David Greene'],"['Earl Hamner Jr.', 'Rod Serling']","['Barry Morse', 'Joan Hackett', 'Don Durant']",0.7894736842105263,Sadistic theatre critic Fitzgerald Fortune buys a gift for his wife Esther&apos;s birthday: a player piano that has the power to reveal the souls of all who hear it play. He then uses it to provide &quot;entertainment&quot; for her birthday party.,0.23809523809523808,0,1962,2
"""Futurama"" Where No Fan Has Gone Before (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Patty Shinagawa'],"['Matt Groening', 'David X. Cohen', 'David A. Goodman']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8736842105263158,Fry is placed on trial for his life because he traveled to the forbidden planet of Omega 3 to rescue all 79 episodes of &quot;Star Trek&quot;.,0.21904761904761905,1,2002,4
"""Star Trek: The Next Generation"" Ship in a Bottle (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'René Echevarria', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8947368421052632,"Lt. Barclay mistakenly awakes Moriarty in the forgotten holodeck program, who then makes his demands clear and unforgettable.",0.42857142857142855,0,1993,1
"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'René Echevarria', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8947368421052632,"After returning from a cybernetics conference to the Enterprise, Data creates his own &quot;child,&quot; much to the chagrin of his captain, and without regards to the ramifications with Starfleet.",0.42857142857142855,0,1995,6
"""Star Trek: Deep Space Nine"" Extreme Measures (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Stephen L. Posey'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.8105263157894737,Dr. Bashir and Chief O&apos;Brien go to some pretty extreme measures to try and track down a cure for Odo.,0.4380952380952381,0,1999,5
"""Star Trek: Deep Space Nine"" Accession (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7473684210526316,A man claiming to be the emissary comes through the wormhole. Sisko is happy to give up his position. Meanwhile Keiko returns and O&apos;Brien stops spending time with Bashir.,0.4380952380952381,0,1996,2
"""The Twilight Zone"" The Silence (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Boris Sagal'],['Rod Serling'],"['Franchot Tone', 'Liam Sullivan', 'Cyril Delevanti']",0.8736842105263158,"Annoyed by fellow country club member Jamie Tennyson&apos;s constant chatter, Colonel Archie Taylor bets half a million dollars that Jamie cannot be completely silent for one year while living in a glass enclosure in the club&apos;s basement.",0.23809523809523808,0,1968,8
"""Star Trek: Deep Space Nine"" A Man Alone (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Paul Lynch'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7157894736842105,"Ibudan, a criminal Odo has dealt with before, returns to DS9 only to be murdered shortly after - leaving Odo to be the prime suspect. Jake and Nog&apos;s trouble-making prompt Keiko to do something helpful for the station&apos;s children.",0.4380952380952381,0,1995,9
"""Star Trek: Voyager"" Drive (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7368421052631579,"Tom&apos;s sudden entry in an alien spacecraft race throws a wrench into B&apos;Elanna&apos;s labored plans for a romantic holodeck getaway for two, threatening their relationship.",0.4095238095238095,0,2000,10
"""Star Trek: Voyager"" Child's Play (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7999999999999999,"When Icheb&apos;s parents are located, Seven of Nine should be overjoyed, but instead does not believe their tale of Icheb&apos;s original assimilation.",0.41904761904761906,0,2000,3
"""Star Trek: Deep Space Nine"" Homefront (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.863157894736842,Sisko travels to Earth when a bombing at a Federation conference is determined to be the work of Changelings.,0.4380952380952381,0,1996,1
"""The Twilight Zone"" Passage on the Lady Anne (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Lamont Johnson'],"['Charles Beaumont', 'Rod Serling']","['Gladys Cooper', 'Wilfrid Hyde-White', 'Cecil Kellaway']",0.7684210526315789,"A young American couple, the Ransomes, who are trying to salvage their troubled marriage, insist on booking passage on an old trans-Atlantic cruise liner. But other passengers try to persuade them to disembark immediately.",0.4857142857142857,1,1963,5
"""Star Trek: Deep Space Nine"" Behind the Lines (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.8210526315789474,"After forming an attack plan on the Dominion, Sisko relinquishes command of the Defiant to Dax after accepting a promotion. On DS9, the resistance faces discovery when Odo links with another changeling.",0.4380952380952381,0,1997,10
"""Futurama"" Reincarnation (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']",['Peter Avanzino'],"['Matt Groening', 'David X. Cohen', 'Aaron Ehasz']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8315789473684211,"The gang is reincarnated as 1930s black and white cartoons, 1980s 8-bit video game characters, and Japanese anime heroes.",0.20952380952380953,1,2011,9
"""Star Trek: Deep Space Nine"" Meridian (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.5894736842105263,"Dax falls in love with one of the residents of a multi-dimensional planet, while on DS9 an alien requests a holosuite program of Kira from Quark.",0.4380952380952381,0,1994,11
