label,collections,title,genre,director,writer,stars,IMDb rating,IMDb description,air date,duration,content rating,url
Fusion_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Fusion (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Hedden'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.0,"When Enterprise encounters a ship of Vulcan pilgrims, T&apos;Pol is convinced by one of them to perform a Vulcan mind meld.",2003-11-24,PT45M,TV-PG,https://www.imdb.com/title/tt0572212/
Hippocratic_Oath_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Hippocratic Oath (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.6,Bashir is asked to help a group of renegade Jem&apos;Hadar break their addiction to ketracel white. Meanwhile Worf is dissatisfied with the way Odo runs security.,1995-10-16,PT45M,TV-PG,https://www.imdb.com/title/tt0708547/
Whispers_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",8.1,Chief O&apos;Brien&apos;s world is turned upside down when for no reason whatsoever he is being ignored by his family and friends and is being closed out of every essential job on the station.,1996-04-09,PT46M,TV-PG,https://www.imdb.com/title/tt0708664/
Hope_and_Fear_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Hope and Fear (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",8.0,A tough coded message from Starfleet with a promise of home and a helpful alien adept at cracking language patterns. The coincidence seems too convenient for Capt. Janeway.,1998-05-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708908/
The_Way_to_Eden_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" The Way to Eden (TV Episode 1969) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['David Alexander'],"['Gene Roddenberry', 'Arthur Heinemann', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",5.4,"A group of idealistic hippies, led by an irrational leader, come aboard the U.S.S. Enterprise.",1969-02-21,PT51M,TV-PG,https://www.imdb.com/title/tt0708482/
Dax_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Dax (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.1,"Jadzia Dax is accused of a murder that her previous host, Curzon, supposedly committed.",1995-10-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708523/
The_Outcast_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Outcast (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Jeri Taylor', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.8,"While aiding an androgynous race who lost a couple of members in an unmapped region of space, Riker falls for one of them, which can lead to trouble if detected, since the alien race does not endorse gender specificity.",1992-03-14,PT45M,TV-PG,https://www.imdb.com/title/tt0708815/
Godfellas_f.txt,Collection: tvseries: Futurama,"""Futurama"" Godfellas (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Susie Dietter'],"['Matt Groening', 'David X. Cohen', 'Ken Keeler']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.8,"When Bender is lost in space, he becomes home and spiritual leader to a race of worshipers who misinterpret his wisdom.",2002-03-17,PT23M,TV-14,https://www.imdb.com/title/tt0756880/
Broken_Link_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Broken Link (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",8.2,Odo is suddenly struck by illness. He is barely able to hold shape. Bashir and Odo see no other alternative than going to the Founders. Garak wants to come along.,1996-06-17,PT46M,TV-PG,https://www.imdb.com/title/tt0708509/
The_Andorian_Incident_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" The Andorian Incident (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['Roxann Dawson'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",8.0,"Archer, Trip and T&apos;Pol are captured by the Andorians at a Vulcan monastery on P&apos;Jem. They believe that the monastery is being used to spy on Andoria.",2003-10-20,PT45M,TV-PG,https://www.imdb.com/title/tt0572247/
Sub_Rosa_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Sub Rosa (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Brannon Braga', 'Jeri Taylor']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",4.8,"Dr. Crusher meets the man in her dead grandmother&apos;s life when she tries to put her affairs in order, whom one of the local people warn her to stay away from by not lighting a candle that has been lit for generations.",1994-01-29,PT46M,TV-PG,https://www.imdb.com/title/tt0708778/
The_Most_Toys_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Most Toys (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Timothy Bond'],"['Gene Roddenberry', 'Shari Goodhartz', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.6,"When transporting a dangerous material to the Enterprise, Data is kidnapped and the crew is led to believe he is dead when the shuttlecraft he was piloting explodes en route.",1995-07-29,PT45M,TV-PG,https://www.imdb.com/title/tt0708809/
The_House_of_Quark_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" The House of Quark (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",8.1,"Quark is forced to marry a Klingon widow after he takes credit for the accidental death of her husband, the head of a powerful Klingon House.",1996-08-17,PT46M,TV-PG,https://www.imdb.com/title/tt0708626/
Captains_Holiday_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Captain's Holiday (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Chip Chalmers'],"['Gene Roddenberry', 'Ira Steven Behr', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.2,"After mediating a difficult trade agreement, Captain Picard is encouraged to take a much needed rest on a vacationing planet, where he&apos;s visited by a strange race from the future, in search of a dangerous weapon.",1995-07-08,PT46M,TV-PG,https://www.imdb.com/title/tt0708684/
Relativity_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Relativity (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Eastman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",8.5,Federation time ship Capt Braxton pulls Seven out of her time to help identify and destroy a bomb planted aboard Voyager.,1999-05-12,PT46M,TV-PG,https://www.imdb.com/title/tt0708955/
The_JemHadar_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" The Jem'Hadar (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Kim Friedman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",8.4,"While in the Gamma Quadrant, Sisko, Quark and a strange telepathic woman are captured by the Jem&apos;Hadar, the soldiers of the Dominion.",1996-07-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708627/
If_Wishes_Were_Horses_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" If Wishes Were Horses (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Legato'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",6.4,"While Dax investigates an unusual energy reading near DS9 to see if it&apos;s dangerous for the station, people&apos;s imaginations suddenly come alive, causing chaos.",1995-12-15,PT46M,TV-PG,https://www.imdb.com/title/tt0708551/
Real_Life_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Real Life (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Anson Williams'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.3,"As Captain Janeway leads an investigation into an unheard of space phenomenon, B&apos;Elanna tweaks the Doctor&apos;s all too sugary creation of a holographic family towards &quot;real life.&quot;",1997-04-23,PT46M,TV-PG,https://www.imdb.com/title/tt0708954/
Broken_Bow_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Broken Bow, Part 1 (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.6,"In the mid-22nd century, the Earth ship Enterprise is launched under the command of Captain Jonathan Archer. When the crew rescues an alien from a crashed spaceship, Earth gets its first look at the alien&apos;s race - the Klingons. Ar...",2003-09-29,PT45M,TV-PG,https://www.imdb.com/title/tt0286610/
Past_Tense_Part_I_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Past Tense, Part I (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Reza Badiyi'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.8,"Sisko, Bashir and Dax are accidentally sent to San Francisco in the 21st century due to a transporter malfunction, and must figure out how to get back to return without changing the time line.",1995-01-02,PT46M,TV-PG,https://www.imdb.com/title/tt0708577/
Space_Pilot_3000_f.txt,Collection: tvseries: Futurama,"""Futurama"" Space Pilot 3000 (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Rich Moore', 'Gregg Vanzo']","['Matt Groening', 'David X. Cohen']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.6,A down-on-his-luck pizza delivery guy is accidentally frozen on New Year&apos;s Eve 1999 and wakes up in the year 3000.,2000-01-02,PT23M,TV-PG,https://www.imdb.com/title/tt0584449/
Counterpoint_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Counterpoint (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.9,Voyager passes through a sector of space controlled by a race that is deeply suspicious of telepathic lifeforms. The presence of Tuvok and other telepaths forces the Voyager crew to develop a novel approach in order to pass throug...,1998-12-16,PT46M,TV-PG,https://www.imdb.com/title/tt0394909/
Detained_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Detained (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.3,Archer and Mayweather are captured by the Tandarans and placed in a Suliban internment camp.,2003-12-08,PT45M,TV-PG,https://www.imdb.com/title/tt0572202/
Dear_Doctor_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Dear Doctor (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['James A. Contner'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",8.0,"Phlox is asked to save the Valakians from annihilation by disease. However, he discovers something unusual about the Menk, another humanoid race on the planet.",2003-11-10,PT45M,TV-PG,https://www.imdb.com/title/tt0572199/
Amazon_Women_in_the_Mood_f.txt,Collection: tvseries: Futurama,"""Futurama"" Amazon Women in the Mood (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['Brian Sheesley'],"['Matt Groening', 'David X. Cohen', 'Lew Morton']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.6,"Gigantic feminist Amazons give Fry, Kif, and Zapp a grueling workout.",2001-02-04,PT23M,TV-14,https://www.imdb.com/title/tt0584431/
Spanish_Fry_f.txt,Collection: tvseries: Futurama,"""Futurama"" Spanish Fry (TV Episode 2003) - IMDb","['Animation', 'Adventure', 'Comedy']","['Peter Avanzino', 'Ron Hughart']","['Matt Groening', 'David X. Cohen', 'Ron Weiner']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.6,"After being abducted by &quot;human horn&quot; poachers, Fry goes on a search for his missing nose.",2003-07-13,PT23M,TV-14,https://www.imdb.com/title/tt0584434/
Reunion_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Reunion (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Thomas Perry', 'Jo Perry']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.3,"When the leader of the Klingon High Council dies, Picard finds himself in the middle of the struggle for the now-vacant position. Meanwhile, Worf reunites with a past love, only to find he now has a son.",1990-11-03,PT46M,TV-PG,https://www.imdb.com/title/tt0708766/
Cold_Station_12_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Cold Station 12 (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.8,"The Augments are on their way to Cold Station 12, where Augments embryos are kept.",2005-03-07,PT43M,TV-PG,https://www.imdb.com/title/tt0572193/
Fury_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Fury (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['John Bruno'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.2,"An incensed Kes returns to Voyager to travel back in time and abduct her younger self, inadvertently causing younger Tuvok to experience precognitive hallucinations.",2000-05-03,PT43M,TV-PG,https://www.imdb.com/title/tt0708901/
A_Most_Unusual_Camera_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" A Most Unusual Camera (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['John Rich'],['Rod Serling'],"['Fred Clark', 'Jean Carson', 'Adam Williams']",7.5,"When unintelligent crook Chester Dietrich, his wife Paula, and her brother Woodward get a hold of a camera that takes pictures of the immediate future, they head to the racetrack to make a quick fortune with their new toy.",1960-12-16,PT25M,TV-PG,https://www.imdb.com/title/tt0734543/
For_the_World_is_Hollow_and_I_Have_Touched_the_Sky_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Anton Leader'],"['Gene Roddenberry', 'Hendrik Vollaerts', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",7.1,The Enterprise discovers an apparent asteroid that is on a collision course with a planet is actually an ancient populated generation ship.,1968-11-08,PT51M,TV-PG,https://www.imdb.com/title/tt0708430/
Qpid_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Qpid (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Ira Steven Behr', 'Randee Russell']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.2,"Aiming to get out of Jean-Luc&apos;s debt, Q forces Capt. Picard and his officers to live out the Legend of Robin Hood - with a past acquaintance as Maid Marian.",1991-04-20,PT45M,TV-PG,https://www.imdb.com/title/tt0708759/
Yesteryear_st_as.txt,Collection: tvseries: Star Trek: The Animated Series,"""Star Trek: The Animated Series"" Yesteryear (TV Episode 1973) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",8.1,"After finding himself erased from recent history, Spock must travel back in time to save himself as a youth.",1973-09-15,PT25M,TV-PG,https://www.imdb.com/title/tt0827628/
Futures_End_Part_I_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Future's End (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",8.2,A timeship from the future who tries to stop Voyager gets thrown with Voyager into the twentieth century. His timeship is found in 1967 and Voyager discovers that a company that has benefited from its technology exists in 1996.,1996-11-06,PT44M,TV-PG,https://www.imdb.com/title/tt0708902/
